# initial norm:	236
# finial norm:	0.002359
# ratio:	9.998e-06
# iterations:	4789
1 0.9363 0.874 0.814 0.7573 0.7044 0.6557 0.611 0.5703 0.5334 0.5 0.4697 0.4423 0.4175 0.3949 0.3744 0.3556 0.3385 0.3228 0.3084 0.2951 0.2828 0.2714 0.2608 0.251 0.2418 0.2333 0.2253 0.2177 0.2107 0.204 0.1977 0.1918 0.1862 0.1809 0.1758 0.171 0.1664 0.162 0.1578 0.1538 0.15 0.1463 0.1428 0.1394 0.1361 0.133 0.1299 0.127 0.1241 0.1214 0.1187 0.1161 0.1136 0.1111 0.1088 0.1064 0.1042 0.1019 0.09977 0.09765 0.09557 0.09354 0.09154 0.08958 0.08765 0.08575 0.08389 0.08205 0.08023 0.07845 0.07668 0.07493 0.07321 0.0715 0.06981 0.06813 0.06647 0.06482 0.06319 0.06156 0.05995 0.05835 0.05675 0.05517 0.05359 0.05202 0.05045 0.04889 0.04734 0.04579 0.04424 0.0427 0.04116 0.03962 0.03809 0.03656 0.03503 0.0335 0.03197 0.03045 0.02892 0.0274 0.02587 0.02435 0.02283 0.02131 0.01979 0.01826 0.01674 0.01522 0.0137 0.01218 0.01066 0.009133 0.007611 0.006089 0.004567 0.003045 0.001522 0 
1 0.9421 0.8852 0.8302 0.7776 0.7281 0.6818 0.639 0.5995 0.5634 0.5303 0.5 0.4724 0.4471 0.424 0.4028 0.3834 0.3656 0.3492 0.334 0.32 0.307 0.2949 0.2837 0.2732 0.2635 0.2543 0.2457 0.2376 0.23 0.2229 0.2161 0.2097 0.2036 0.1978 0.1924 0.1872 0.1822 0.1774 0.1729 0.1685 0.1644 0.1604 0.1565 0.1528 0.1493 0.1458 0.1425 0.1393 0.1362 0.1332 0.1303 0.1274 0.1247 0.122 0.1194 0.1168 0.1144 0.1119 0.1096 0.1072 0.105 0.1027 0.1006 0.0984 0.09629 0.09421 0.09217 0.09015 0.08816 0.0862 0.08426 0.08235 0.08045 0.07858 0.07672 0.07489 0.07306 0.07125 0.06946 0.06768 0.06591 0.06415 0.0624 0.06065 0.05892 0.05719 0.05547 0.05376 0.05205 0.05035 0.04865 0.04695 0.04526 0.04357 0.04189 0.0402 0.03852 0.03684 0.03516 0.03349 0.03181 0.03013 0.02846 0.02678 0.02511 0.02344 0.02176 0.02009 0.01842 0.01674 0.01507 0.01339 0.01172 0.01005 0.008372 0.006698 0.005024 0.003349 0.001675 0 
1 0.947 0.8947 0.8438 0.7949 0.7484 0.7046 0.6636 0.6255 0.5902 0.5577 0.5276 0.5 0.4746 0.4511 0.4296 0.4097 0.3913 0.3743 0.3585 0.3439 0.3303 0.3176 0.3058 0.2948 0.2844 0.2747 0.2656 0.257 0.249 0.2413 0.2341 0.2272 0.2207 0.2146 0.2087 0.2031 0.1977 0.1926 0.1877 0.1831 0.1786 0.1743 0.1701 0.1661 0.1623 0.1586 0.155 0.1515 0.1482 0.1449 0.1417 0.1387 0.1357 0.1328 0.13 0.1272 0.1245 0.1219 0.1193 0.1168 0.1143 0.1119 0.1095 0.1072 0.1049 0.1026 0.1004 0.09822 0.09606 0.09393 0.09182 0.08974 0.08768 0.08564 0.08363 0.08162 0.07964 0.07767 0.07572 0.07378 0.07185 0.06993 0.06803 0.06613 0.06424 0.06236 0.06049 0.05862 0.05676 0.0549 0.05305 0.05121 0.04936 0.04752 0.04568 0.04385 0.04202 0.04018 0.03835 0.03652 0.0347 0.03287 0.03104 0.02922 0.02739 0.02557 0.02374 0.02191 0.02009 0.01826 0.01644 0.01461 0.01279 0.01096 0.009134 0.007307 0.00548 0.003654 0.001827 0 
1 0.951 0.9027 0.8554 0.8097 0.766 0.7245 0.6854 0.6487 0.6144 0.5825 0.5529 0.5254 0.5 0.4764 0.4546 0.4344 0.4156 0.3981 0.3819 0.3668 0.3527 0.3395 0.3272 0.3156 0.3048 0.2946 0.285 0.276 0.2674 0.2593 0.2517 0.2444 0.2375 0.231 0.2247 0.2188 0.2131 0.2076 0.2024 0.1974 0.1926 0.188 0.1836 0.1793 0.1752 0.1712 0.1673 0.1636 0.16 0.1565 0.1531 0.1498 0.1466 0.1435 0.1405 0.1375 0.1346 0.1318 0.129 0.1263 0.1236 0.121 0.1185 0.1159 0.1135 0.111 0.1086 0.1063 0.1039 0.1016 0.09936 0.09711 0.09489 0.09269 0.09051 0.08835 0.0862 0.08408 0.08197 0.07987 0.07778 0.07571 0.07365 0.0716 0.06956 0.06752 0.0655 0.06348 0.06146 0.05946 0.05745 0.05545 0.05346 0.05147 0.04948 0.04749 0.04551 0.04352 0.04154 0.03956 0.03758 0.0356 0.03363 0.03165 0.02967 0.02769 0.02572 0.02374 0.02176 0.01979 0.01781 0.01583 0.01385 0.01187 0.009895 0.007916 0.005937 0.003958 0.001979 0 
1 0.9545 0.9095 0.8654 0.8226 0.7814 0.7421 0.7047 0.6694 0.6362 0.6051 0.576 0.5489 0.5236 0.5 0.4781 0.4576 0.4385 0.4208 0.4042 0.3887 0.3741 0.3605 0.3478 0.3358 0.3245 0.3139 0.3039 0.2944 0.2854 0.277 0.2689 0.2613 0.254 0.2471 0.2405 0.2342 0.2281 0.2224 0.2168 0.2115 0.2064 0.2015 0.1968 0.1923 0.1879 0.1837 0.1796 0.1756 0.1718 0.168 0.1644 0.1609 0.1575 0.1541 0.1509 0.1477 0.1446 0.1416 0.1386 0.1357 0.1329 0.1301 0.1273 0.1246 0.122 0.1194 0.1168 0.1143 0.1118 0.1093 0.1069 0.1045 0.1021 0.09971 0.09737 0.09505 0.09275 0.09046 0.0882 0.08594 0.08371 0.08148 0.07926 0.07706 0.07486 0.07268 0.0705 0.06833 0.06616 0.064 0.06185 0.0597 0.05755 0.05541 0.05327 0.05113 0.049 0.04686 0.04473 0.0426 0.04047 0.03834 0.03621 0.03408 0.03195 0.02982 0.02769 0.02557 0.02344 0.02131 0.01918 0.01705 0.01492 0.01279 0.01066 0.008525 0.006394 0.004263 0.002131 0 
1 0.9576 0.9155 0.8742 0.834 0.795 0.7576 0.7219 0.688 0.6559 0.6256 0.5972 0.5704 0.5454 0.5219 0.5 0.4795 0.4602 0.4422 0.4253 0.4095 0.3947 0.3807 0.3676 0.3552 0.3436 0.3325 0.3221 0.3123 0.303 0.2941 0.2857 0.2777 0.2701 0.2628 0.2559 0.2493 0.243 0.2369 0.2311 0.2255 0.2201 0.2149 0.2099 0.2051 0.2005 0.196 0.1917 0.1875 0.1834 0.1794 0.1756 0.1719 0.1682 0.1647 0.1612 0.1579 0.1546 0.1513 0.1482 0.1451 0.1421 0.1391 0.1362 0.1333 0.1305 0.1277 0.125 0.1223 0.1196 0.117 0.1144 0.1118 0.1092 0.1067 0.1042 0.1017 0.09928 0.09684 0.09441 0.09201 0.08961 0.08723 0.08487 0.08251 0.08016 0.07782 0.07549 0.07317 0.07086 0.06854 0.06624 0.06394 0.06164 0.05935 0.05706 0.05477 0.05248 0.0502 0.04792 0.04563 0.04335 0.04107 0.03879 0.03651 0.03423 0.03195 0.02967 0.02739 0.02511 0.02283 0.02055 0.01827 0.01598 0.0137 0.01142 0.009135 0.006851 0.004568 0.002284 0 
1 0.9602 0.9208 0.8819 0.8439 0.8071 0.7715 0.7374 0.7048 0.6738 0.6444 0.6166 0.5903 0.5656 0.5424 0.5205 0.5 0.4807 0.4625 0.4455 0.4294 0.4143 0.4001 0.3866 0.3739 0.362 0.3506 0.3399 0.3297 0.32 0.3108 0.3021 0.2938 0.2859 0.2783 0.2711 0.2641 0.2575 0.2511 0.245 0.2392 0.2335 0.2281 0.2229 0.2178 0.2129 0.2082 0.2036 0.1992 0.1949 0.1907 0.1867 0.1827 0.1789 0.1751 0.1715 0.1679 0.1644 0.161 0.1577 0.1544 0.1512 0.1481 0.145 0.1419 0.1389 0.136 0.1331 0.1302 0.1274 0.1246 0.1218 0.1191 0.1164 0.1137 0.111 0.1084 0.1058 0.1032 0.1006 0.09805 0.09551 0.09298 0.09046 0.08795 0.08545 0.08296 0.08048 0.07801 0.07554 0.07308 0.07063 0.06817 0.06573 0.06328 0.06084 0.0584 0.05597 0.05353 0.0511 0.04867 0.04624 0.0438 0.04137 0.03894 0.03651 0.03408 0.03165 0.02922 0.02678 0.02435 0.02192 0.01948 0.01705 0.01462 0.01218 0.009744 0.007308 0.004872 0.002436 0 
1 0.9626 0.9254 0.8887 0.8528 0.8178 0.7839 0.7513 0.72 0.69 0.6615 0.6344 0.6087 0.5844 0.5615 0.5398 0.5193 0.5 0.4818 0.4646 0.4484 0.4331 0.4186 0.4049 0.392 0.3797 0.3681 0.357 0.3466 0.3366 0.3271 0.3181 0.3095 0.3013 0.2934 0.2859 0.2787 0.2718 0.2651 0.2588 0.2527 0.2468 0.2411 0.2356 0.2303 0.2252 0.2202 0.2155 0.2108 0.2063 0.2019 0.1976 0.1935 0.1895 0.1855 0.1817 0.1779 0.1742 0.1707 0.1671 0.1637 0.1603 0.157 0.1537 0.1505 0.1473 0.1442 0.1411 0.1381 0.1351 0.1322 0.1292 0.1263 0.1235 0.1206 0.1178 0.115 0.1123 0.1095 0.1068 0.1041 0.1014 0.09871 0.09604 0.09338 0.09073 0.08809 0.08546 0.08284 0.08022 0.07761 0.07501 0.07241 0.06981 0.06722 0.06463 0.06204 0.05945 0.05687 0.05428 0.0517 0.04912 0.04654 0.04396 0.04137 0.03879 0.03621 0.03363 0.03104 0.02846 0.02587 0.02329 0.0207 0.01812 0.01553 0.01294 0.01035 0.007766 0.005177 0.002589 0 
1 0.9647 0.9295 0.8948 0.8608 0.8275 0.7951 0.7639 0.7337 0.7048 0.6772 0.6508 0.6257 0.6019 0.5792 0.5578 0.5375 0.5182 0.5 0.4828 0.4664 0.451 0.4363 0.4225 0.4093 0.3968 0.3849 0.3737 0.3629 0.3527 0.343 0.3337 0.3248 0.3163 0.3082 0.3004 0.2929 0.2858 0.2789 0.2723 0.2659 0.2598 0.2539 0.2482 0.2426 0.2373 0.2321 0.2271 0.2223 0.2175 0.213 0.2085 0.2042 0.1999 0.1958 0.1918 0.1878 0.184 0.1802 0.1765 0.1729 0.1693 0.1658 0.1624 0.159 0.1557 0.1524 0.1492 0.146 0.1428 0.1397 0.1366 0.1336 0.1306 0.1276 0.1246 0.1217 0.1187 0.1158 0.113 0.1101 0.1073 0.1044 0.1016 0.0988 0.096 0.09321 0.09043 0.08766 0.0849 0.08214 0.07938 0.07663 0.07389 0.07115 0.06841 0.06567 0.06293 0.0602 0.05747 0.05473 0.052 0.04927 0.04654 0.0438 0.04107 0.03834 0.0356 0.03287 0.03013 0.0274 0.02466 0.02192 0.01918 0.01644 0.0137 0.01096 0.008224 0.005483 0.002741 0 
1 0.9665 0.9332 0.9003 0.8679 0.8362 0.8053 0.7753 0.7463 0.7184 0.6916 0.666 0.6415 0.6181 0.5958 0.5747 0.5545 0.5354 0.5172 0.5 0.4836 0.4681 0.4533 0.4393 0.426 0.4133 0.4012 0.3897 0.3788 0.3683 0.3583 0.3488 0.3397 0.331 0.3226 0.3146 0.3069 0.2995 0.2924 0.2855 0.2789 0.2726 0.2665 0.2605 0.2548 0.2492 0.2439 0.2387 0.2336 0.2287 0.2239 0.2192 0.2147 0.2103 0.206 0.2018 0.1976 0.1936 0.1897 0.1858 0.182 0.1783 0.1746 0.171 0.1675 0.164 0.1605 0.1571 0.1538 0.1505 0.1472 0.144 0.1408 0.1376 0.1345 0.1314 0.1283 0.1252 0.1221 0.1191 0.1161 0.1131 0.1101 0.1072 0.1042 0.1013 0.09832 0.0954 0.09248 0.08956 0.08666 0.08375 0.08086 0.07796 0.07507 0.07219 0.0693 0.06641 0.06353 0.06065 0.05777 0.05488 0.052 0.04912 0.04624 0.04335 0.04047 0.03758 0.0347 0.03181 0.02892 0.02603 0.02314 0.02025 0.01736 0.01447 0.01157 0.008681 0.005788 0.002894 0 
1 0.9682 0.9366 0.9052 0.8744 0.8441 0.8145 0.7857 0.7578 0.7309 0.7049 0.68 0.6561 0.6332 0.6113 0.5905 0.5706 0.5516 0.5336 0.5164 0.5 0.4844 0.4696 0.4555 0.442 0.4292 0.4169 0.4053 0.3941 0.3835 0.3733 0.3635 0.3542 0.3453 0.3367 0.3284 0.3205 0.3129 0.3056 0.2985 0.2917 0.2852 0.2788 0.2727 0.2668 0.261 0.2554 0.25 0.2448 0.2397 0.2347 0.2299 0.2251 0.2205 0.2161 0.2117 0.2074 0.2032 0.1991 0.195 0.1911 0.1872 0.1833 0.1796 0.1759 0.1722 0.1686 0.1651 0.1616 0.1581 0.1547 0.1513 0.148 0.1446 0.1413 0.1381 0.1348 0.1316 0.1284 0.1252 0.1221 0.1189 0.1158 0.1127 0.1096 0.1065 0.1034 0.1004 0.09728 0.09422 0.09117 0.08812 0.08508 0.08204 0.079 0.07596 0.07293 0.06989 0.06686 0.06383 0.0608 0.05777 0.05473 0.0517 0.04867 0.04563 0.0426 0.03956 0.03652 0.03349 0.03045 0.0274 0.02436 0.02132 0.01828 0.01523 0.01219 0.00914 0.006093 0.003047 0 
1 0.9697 0.9396 0.9097 0.8802 0.8513 0.8229 0.7953 0.7684 0.7424 0.7172 0.693 0.6697 0.6473 0.6259 0.6053 0.5857 0.5669 0.549 0.5319 0.5156 0.5 0.4851 0.4709 0.4574 0.4445 0.4321 0.4203 0.409 0.3981 0.3878 0.3779 0.3683 0.3592 0.3504 0.342 0.3339 0.3261 0.3185 0.3113 0.3043 0.2975 0.291 0.2847 0.2785 0.2726 0.2668 0.2612 0.2558 0.2505 0.2454 0.2404 0.2355 0.2307 0.226 0.2215 0.217 0.2126 0.2084 0.2042 0.2 0.196 0.192 0.1881 0.1842 0.1804 0.1767 0.173 0.1693 0.1657 0.1621 0.1586 0.1551 0.1516 0.1482 0.1448 0.1414 0.138 0.1347 0.1314 0.1281 0.1248 0.1215 0.1182 0.115 0.1117 0.1085 0.1053 0.1021 0.09888 0.09568 0.09248 0.08929 0.0861 0.08292 0.07973 0.07655 0.07337 0.07019 0.06701 0.06383 0.06065 0.05747 0.05428 0.0511 0.04792 0.04473 0.04154 0.03835 0.03516 0.03197 0.02878 0.02558 0.02239 0.01919 0.016 0.0128 0.009598 0.006399 0.0032 0 
1 0.9711 0.9423 0.9138 0.8856 0.8578 0.8306 0.804 0.7781 0.753 0.7286 0.7051 0.6824 0.6605 0.6395 0.6193 0.5999 0.5814 0.5637 0.5467 0.5304 0.5149 0.5 0.4858 0.4722 0.4592 0.4467 0.4348 0.4233 0.4124 0.4019 0.3918 0.3821 0.3728 0.3638 0.3552 0.3469 0.3389 0.3312 0.3238 0.3166 0.3097 0.3029 0.2964 0.2901 0.284 0.2781 0.2723 0.2667 0.2612 0.2559 0.2507 0.2457 0.2407 0.2359 0.2312 0.2266 0.222 0.2176 0.2132 0.209 0.2047 0.2006 0.1965 0.1925 0.1886 0.1847 0.1808 0.177 0.1733 0.1695 0.1659 0.1622 0.1586 0.155 0.1515 0.1479 0.1444 0.1409 0.1375 0.134 0.1306 0.1272 0.1238 0.1204 0.117 0.1136 0.1102 0.1069 0.1035 0.1002 0.09684 0.0935 0.09017 0.08684 0.08351 0.08018 0.07685 0.07352 0.07019 0.06686 0.06353 0.0602 0.05687 0.05353 0.0502 0.04686 0.04352 0.04018 0.03684 0.0335 0.03015 0.02681 0.02346 0.02011 0.01676 0.01341 0.01006 0.006705 0.003353 0 
1 0.9724 0.9448 0.9175 0.8905 0.8639 0.8377 0.8121 0.7871 0.7628 0.7392 0.7163 0.6942 0.6728 0.6522 0.6324 0.6134 0.5951 0.5775 0.5607 0.5445 0.5291 0.5142 0.5 0.4864 0.4733 0.4608 0.4487 0.4372 0.4261 0.4155 0.4053 0.3954 0.386 0.3769 0.3681 0.3597 0.3515 0.3436 0.336 0.3287 0.3216 0.3147 0.308 0.3015 0.2952 0.2891 0.2832 0.2774 0.2718 0.2663 0.261 0.2557 0.2506 0.2457 0.2408 0.236 0.2313 0.2267 0.2222 0.2178 0.2134 0.2091 0.2049 0.2008 0.1967 0.1926 0.1886 0.1847 0.1808 0.1769 0.1731 0.1693 0.1655 0.1618 0.1581 0.1544 0.1508 0.1471 0.1435 0.1399 0.1364 0.1328 0.1293 0.1257 0.1222 0.1187 0.1152 0.1117 0.1082 0.1047 0.1012 0.09771 0.09423 0.09075 0.08728 0.0838 0.08032 0.07685 0.07337 0.06989 0.06641 0.06293 0.05945 0.05597 0.05248 0.04899 0.04551 0.04201 0.03852 0.03503 0.03153 0.02803 0.02453 0.02103 0.01753 0.01402 0.01052 0.007012 0.003506 0 
