# initial norm:	116
# finial norm:	0.001156
# ratio:	9.962e-06
# iterations:	1301
1 0.9754 0.9509 0.9266 0.9024 0.8786 0.8551 0.8319 0.8092 0.787 0.7653 0.7441 0.7234 0.7033 0.6837 0.6646 0.6461 0.6281 0.6106 0.5936 0.577 0.5609 0.5451 0.5298 0.5147 0.5 0.4856 0.4714 0.4574 0.4436 0.4299 0.4164 0.403 0.3897 0.3764 0.3632 0.3499 0.3366 0.3233 0.3099 0.2964 0.2829 0.2692 0.2554 0.2414 0.2274 0.2131 0.1987 0.1842 0.1695 0.1547 0.1397 0.1246 0.1093 0.09392 0.07843 0.06286 0.04721 0.03151 0.01576 0 
1 0.9765 0.9531 0.9298 0.9067 0.8839 0.8613 0.8391 0.8172 0.7958 0.7748 0.7543 0.7343 0.7147 0.6956 0.6771 0.6589 0.6413 0.6241 0.6073 0.591 0.575 0.5594 0.5441 0.5291 0.5144 0.5 0.4858 0.4717 0.4579 0.4441 0.4305 0.4169 0.4034 0.3899 0.3764 0.3629 0.3493 0.3357 0.322 0.3082 0.2942 0.2802 0.2659 0.2515 0.237 0.2223 0.2074 0.1923 0.177 0.1616 0.146 0.1302 0.1143 0.09821 0.08204 0.06576 0.0494 0.03297 0.01649 0 
1 0.9775 0.9552 0.9329 0.9107 0.8888 0.8672 0.8458 0.8248 0.8042 0.7839 0.7641 0.7447 0.7257 0.7071 0.689 0.6713 0.654 0.6372 0.6207 0.6045 0.5888 0.5733 0.5582 0.5433 0.5286 0.5142 0.5 0.4859 0.472 0.4582 0.4444 0.4307 0.4171 0.4034 0.3897 0.3759 0.3621 0.3482 0.3342 0.32 0.3057 0.2913 0.2766 0.2618 0.2468 0.2316 0.2161 0.2005 0.1847 0.1686 0.1524 0.136 0.1194 0.1026 0.08575 0.06875 0.05165 0.03447 0.01725 0 
1 0.9785 0.9571 0.9358 0.9146 0.8936 0.8728 0.8523 0.8321 0.8122 0.7926 0.7734 0.7546 0.7362 0.7182 0.7005 0.6833 0.6664 0.6498 0.6336 0.6178 0.6022 0.5869 0.5719 0.5572 0.5426 0.5283 0.5141 0.5 0.486 0.4722 0.4583 0.4445 0.4307 0.4169 0.403 0.3891 0.375 0.3609 0.3465 0.3321 0.3174 0.3026 0.2875 0.2723 0.2568 0.2411 0.2251 0.2089 0.1925 0.1759 0.159 0.1419 0.1246 0.1072 0.08957 0.07183 0.05397 0.03603 0.01803 0 
1 0.9794 0.9589 0.9385 0.9182 0.8981 0.8781 0.8584 0.839 0.8198 0.8009 0.7824 0.7642 0.7463 0.7288 0.7117 0.6948 0.6783 0.6621 0.6463 0.6307 0.6154 0.6003 0.5855 0.5709 0.5564 0.5421 0.528 0.514 0.5 0.4861 0.4722 0.4583 0.4444 0.4305 0.4164 0.4023 0.388 0.3736 0.359 0.3443 0.3293 0.3141 0.2987 0.283 0.267 0.2508 0.2344 0.2176 0.2006 0.1833 0.1658 0.1481 0.1301 0.1119 0.09354 0.07502 0.05638 0.03764 0.01884 0 
1 0.9803 0.9607 0.9411 0.9217 0.9023 0.8832 0.8643 0.8456 0.8271 0.8089 0.791 0.7734 0.7561 0.7392 0.7225 0.7061 0.69 0.6742 0.6586 0.6433 0.6283 0.6134 0.5988 0.5844 0.5701 0.5559 0.5418 0.5278 0.5139 0.5 0.4861 0.4722 0.4582 0.4441 0.4299 0.4156 0.4012 0.3866 0.3717 0.3567 0.3414 0.3258 0.31 0.2939 0.2775 0.2608 0.2438 0.2265 0.2089 0.1911 0.1729 0.1544 0.1357 0.1168 0.09765 0.07834 0.05889 0.03932 0.01968 0 
1 0.9812 0.9624 0.9436 0.925 0.9065 0.8881 0.8699 0.8519 0.8342 0.8167 0.7994 0.7824 0.7656 0.7492 0.733 0.717 0.7013 0.6859 0.6707 0.6557 0.641 0.6264 0.612 0.5977 0.5836 0.5695 0.5556 0.5417 0.5278 0.5139 0.5 0.486 0.472 0.4579 0.4436 0.4291 0.4145 0.3997 0.3846 0.3693 0.3537 0.3379 0.3217 0.3052 0.2883 0.2712 0.2536 0.2358 0.2176 0.1991 0.1802 0.161 0.1416 0.1219 0.1019 0.08181 0.0615 0.04107 0.02056 0 
1 0.982 0.964 0.946 0.9282 0.9104 0.8928 0.8754 0.8581 0.841 0.8241 0.8075 0.7911 0.7749 0.7589 0.7432 0.7277 0.7125 0.6974 0.6826 0.6679 0.6535 0.6391 0.625 0.6109 0.597 0.5831 0.5693 0.5555 0.5417 0.5278 0.514 0.5 0.4859 0.4717 0.4574 0.4428 0.4281 0.413 0.3978 0.3822 0.3664 0.3502 0.3336 0.3167 0.2995 0.2818 0.2638 0.2454 0.2266 0.2074 0.1878 0.1679 0.1477 0.1272 0.1064 0.08543 0.06424 0.04291 0.02148 0 
1 0.9827 0.9655 0.9484 0.9313 0.9142 0.8974 0.8806 0.864 0.8476 0.8314 0.8153 0.7995 0.7839 0.7684 0.7532 0.7382 0.7234 0.7087 0.6942 0.6799 0.6658 0.6518 0.6379 0.6241 0.6103 0.5966 0.5829 0.5693 0.5556 0.5418 0.528 0.5141 0.5 0.4858 0.4714 0.4567 0.4418 0.4267 0.4112 0.3954 0.3793 0.3628 0.346 0.3287 0.311 0.2929 0.2743 0.2553 0.2359 0.2161 0.1958 0.1752 0.1542 0.1328 0.1112 0.08925 0.06713 0.04484 0.02245 0 
1 0.9835 0.967 0.9506 0.9342 0.918 0.9018 0.8857 0.8698 0.854 0.8384 0.823 0.8077 0.7926 0.7777 0.763 0.7485 0.7341 0.7198 0.7058 0.6918 0.678 0.6643 0.6507 0.6371 0.6236 0.6101 0.5966 0.5831 0.5695 0.5559 0.5421 0.5283 0.5142 0.5 0.4856 0.4709 0.4559 0.4406 0.425 0.409 0.3927 0.3759 0.3587 0.341 0.3229 0.3044 0.2853 0.2657 0.2457 0.2252 0.2042 0.1828 0.1609 0.1387 0.1161 0.09328 0.07018 0.04689 0.02348 0 
1 0.9842 0.9685 0.9528 0.9371 0.9216 0.9061 0.8907 0.8754 0.8603 0.8453 0.8305 0.8158 0.8013 0.7869 0.7726 0.7586 0.7446 0.7308 0.7171 0.7036 0.6901 0.6767 0.6634 0.6501 0.6368 0.6236 0.6103 0.597 0.5836 0.5701 0.5564 0.5426 0.5286 0.5144 0.5 0.4853 0.4702 0.4549 0.4391 0.423 0.4064 0.3894 0.3719 0.3539 0.3354 0.3163 0.2967 0.2766 0.2559 0.2347 0.213 0.1908 0.1681 0.1449 0.1214 0.09755 0.07341 0.04906 0.02457 0 
1 0.9849 0.9699 0.9549 0.94 0.9251 0.9103 0.8956 0.8809 0.8664 0.8521 0.8378 0.8237 0.8097 0.7958 0.7821 0.7685 0.755 0.7417 0.7284 0.7152 0.7021 0.6891 0.6761 0.6631 0.6501 0.6371 0.6241 0.6109 0.5977 0.5844 0.5709 0.5572 0.5433 0.5291 0.5147 0.5 0.4849 0.4695 0.4536 0.4373 0.4206 0.4033 0.3855 0.3672 0.3483 0.3288 0.3087 0.288 0.2667 0.2448 0.2223 0.1992 0.1756 0.1515 0.127 0.1021 0.07686 0.05138 0.02573 0 
1 0.9856 0.9713 0.957 0.9427 0.9285 0.9144 0.9003 0.8863 0.8725 0.8587 0.845 0.8315 0.818 0.8047 0.7915 0.7784 0.7654 0.7524 0.7396 0.7268 0.7141 0.7014 0.6887 0.6761 0.6634 0.6507 0.6379 0.625 0.612 0.5988 0.5855 0.5719 0.5582 0.5441 0.5298 0.5151 0.5 0.4845 0.4686 0.4522 0.4353 0.4178 0.3998 0.3811 0.3619 0.3419 0.3213 0.3001 0.2781 0.2555 0.2322 0.2082 0.1837 0.1586 0.133 0.107 0.08055 0.05386 0.02698 0 
1 0.9863 0.9727 0.959 0.9454 0.9319 0.9184 0.905 0.8916 0.8784 0.8652 0.8521 0.8391 0.8262 0.8134 0.8007 0.7881 0.7756 0.7631 0.7507 0.7383 0.726 0.7137 0.7014 0.6891 0.6767 0.6643 0.6518 0.6391 0.6264 0.6134 0.6003 0.587 0.5733 0.5594 0.5451 0.5305 0.5155 0.5 0.484 0.4676 0.4505 0.4329 0.4146 0.3957 0.376 0.3557 0.3346 0.3128 0.2902 0.2668 0.2427 0.2179 0.1923 0.1662 0.1394 0.1122 0.08453 0.05654 0.02832 0 
1 0.987 0.974 0.961 0.9481 0.9352 0.9223 0.9096 0.8968 0.8842 0.8716 0.8591 0.8467 0.8343 0.8221 0.8099 0.7978 0.7857 0.7737 0.7618 0.7498 0.7379 0.726 0.7141 0.7021 0.6901 0.678 0.6658 0.6535 0.641 0.6283 0.6154 0.6022 0.5888 0.575 0.5609 0.5464 0.5314 0.516 0.5 0.4835 0.4663 0.4486 0.4301 0.4109 0.391 0.3702 0.3486 0.3262 0.303 0.2789 0.2539 0.2282 0.2016 0.1743 0.1464 0.1178 0.08883 0.05943 0.02978 0 
1 0.9877 0.9753 0.963 0.9507 0.9385 0.9262 0.9141 0.902 0.8899 0.8779 0.866 0.8542 0.8424 0.8307 0.819 0.8074 0.7958 0.7843 0.7728 0.7613 0.7498 0.7383 0.7268 0.7152 0.7036 0.6918 0.68 0.6679 0.6557 0.6433 0.6307 0.6178 0.6046 0.591 0.577 0.5627 0.5478 0.5324 0.5165 0.5 0.4828 0.4649 0.4463 0.4269 0.4067 0.3855 0.3635 0.3406 0.3167 0.2918 0.266 0.2392 0.2116 0.1831 0.1539 0.124 0.09351 0.06259 0.03137 0 
1 0.9883 0.9766 0.9649 0.9533 0.9417 0.9301 0.9185 0.907 0.8956 0.8842 0.8729 0.8616 0.8504 0.8392 0.828 0.817 0.8059 0.7949 0.7838 0.7728 0.7618 0.7507 0.7396 0.7284 0.7171 0.7058 0.6943 0.6826 0.6707 0.6586 0.6463 0.6336 0.6207 0.6073 0.5936 0.5794 0.5647 0.5495 0.5337 0.5172 0.5 0.4821 0.4633 0.4437 0.4232 0.4018 0.3793 0.3558 0.3313 0.3057 0.279 0.2512 0.2225 0.1927 0.1621 0.1307 0.09862 0.06604 0.03311 0 
1 0.9889 0.9779 0.9669 0.9558 0.9448 0.9339 0.923 0.9121 0.9012 0.8904 0.8797 0.869 0.8583 0.8477 0.8371 0.8265 0.8159 0.8054 0.7949 0.7843 0.7737 0.7631 0.7524 0.7417 0.7308 0.7198 0.7087 0.6974 0.6859 0.6742 0.6621 0.6498 0.6372 0.6241 0.6106 0.5967 0.5822 0.5671 0.5514 0.5351 0.5179 0.5 0.4812 0.4615 0.4408 0.419 0.3962 0.3722 0.347 0.3206 0.293 0.2642 0.2343 0.2032 0.1711 0.138 0.1043 0.06985 0.03503 0 
1 0.9896 0.9792 0.9688 0.9584 0.948 0.9377 0.9273 0.9171 0.9068 0.8966 0.8864 0.8763 0.8662 0.8561 0.846 0.836 0.826 0.8159 0.8059 0.7958 0.7857 0.7756 0.7654 0.755 0.7446 0.7341 0.7234 0.7125 0.7013 0.69 0.6783 0.6664 0.654 0.6413 0.6281 0.6145 0.6002 0.5854 0.5699 0.5537 0.5367 0.5188 0.5 0.4802 0.4593 0.4373 0.4141 0.3897 0.3639 0.3368 0.3083 0.2784 0.2472 0.2147 0.181 0.1462 0.1105 0.07408 0.03717 0 
1 0.9902 0.9804 0.9706 0.9609 0.9511 0.9414 0.9317 0.922 0.9124 0.9027 0.8932 0.8836 0.874 0.8645 0.855 0.8455 0.836 0.8265 0.817 0.8074 0.7978 0.7881 0.7784 0.7685 0.7586 0.7485 0.7382 0.7277 0.717 0.7061 0.6948 0.6833 0.6713 0.659 0.6461 0.6328 0.6189 0.6043 0.5891 0.5731 0.5563 0.5385 0.5198 0.5 0.4791 0.4569 0.4334 0.4085 0.3821 0.3543 0.3249 0.2939 0.2614 0.2274 0.1919 0.1552 0.1174 0.0788 0.03955 0 
1 0.9908 0.9817 0.9725 0.9634 0.9542 0.9451 0.936 0.9269 0.9179 0.9089 0.8998 0.8909 0.8819 0.8729 0.864 0.855 0.846 0.8371 0.8281 0.819 0.8099 0.8007 0.7915 0.7821 0.7726 0.763 0.7532 0.7432 0.733 0.7225 0.7117 0.7005 0.689 0.6771 0.6646 0.6517 0.6381 0.624 0.609 0.5933 0.5768 0.5592 0.5407 0.5209 0.5 0.4777 0.454 0.4288 0.4019 0.3734 0.3431 0.311 0.2771 0.2415 0.2042 0.1654 0.1253 0.08412 0.04225 0 
1 0.9915 0.9829 0.9744 0.9658 0.9573 0.9488 0.9403 0.9319 0.9234 0.915 0.9065 0.8981 0.8897 0.8813 0.8729 0.8645 0.8561 0.8477 0.8392 0.8307 0.8221 0.8134 0.8047 0.7959 0.7869 0.7777 0.7684 0.7589 0.7492 0.7392 0.7288 0.7182 0.7071 0.6956 0.6837 0.6712 0.6581 0.6443 0.6298 0.6145 0.5982 0.581 0.5627 0.5431 0.5223 0.5 0.4762 0.4507 0.4234 0.3942 0.363 0.3298 0.2945 0.2572 0.2179 0.1768 0.1341 0.09017 0.04531 0 
1 0.9921 0.9841 0.9762 0.9683 0.9604 0.9525 0.9446 0.9367 0.9289 0.921 0.9132 0.9054 0.8975 0.8897 0.8819 0.874 0.8662 0.8583 0.8504 0.8424 0.8344 0.8262 0.818 0.8097 0.8013 0.7926 0.7839 0.7749 0.7656 0.7562 0.7464 0.7362 0.7257 0.7147 0.7033 0.6913 0.6787 0.6654 0.6514 0.6365 0.6207 0.6038 0.5859 0.5666 0.546 0.5238 0.5 0.4743 0.4467 0.417 0.385 0.3507 0.314 0.2749 0.2335 0.1898 0.1443 0.09711 0.04884 0 
